date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
00:39:09	27110/27110	---M--	200	added ('OK')	text/html	date:Mon,%2010%20Sep%202012%2023:39:09%20GMT	http://www.cprogramming.com/cgi-bin/cdir/Cdirectory.cgi?action=Category&CID=21	www.cprogramming.com/cgi-bin/cdir/Cdirectory8861.html	(from http://www.cprogramming.com/cgi-bin/cdir/Cdirectory.cgi)
00:39:09	0/0	---M--	302	error ('Found')	application/cgi	date:Mon,%2010%20Sep%202012%2023:39:09%20GMT	http://www.cprogramming.com/cgi-bin/cdir/Cdirectory.cgi?action=Jump&LID=1412	www.cprogramming.com/cgi-bin/cdir/Cdirectory.41a33c5.delayed	(from http://www.cprogramming.com/cgi-bin/cdir/Cdirectory.cgi)
00:39:10	26277/26277	---M--	200	added ('OK')	text/html	date:Mon,%2010%20Sep%202012%2023:39:10%20GMT	http://www.cprogramming.com/cgi-bin/cdir/Cdirectory.cgi?action=Detail&LID=1412	www.cprogramming.com/cgi-bin/cdir/Cdirectoryf621.html	(from http://www.cprogramming.com/cgi-bin/cdir/Cdirectory.cgi)
00:39:10	0/0	---M--	302	error ('Found')	application/cgi	date:Mon,%2010%20Sep%202012%2023:39:10%20GMT	http://www.cprogramming.com/cgi-bin/cdir/Cdirectory.cgi?action=Jump&LID=667	www.cprogramming.com/cgi-bin/cdir/Cdirectory.41c5b6b.delayed	(from http://www.cprogramming.com/cgi-bin/cdir/Cdirectory.cgi)
00:39:11	26047/26047	---M--	200	added ('OK')	text/html	date:Mon,%2010%20Sep%202012%2023:39:10%20GMT	http://www.cprogramming.com/cgi-bin/cdir/Cdirectory.cgi?action=Detail&LID=667	www.cprogramming.com/cgi-bin/cdir/Cdirectoryfedb.html	(from http://www.cprogramming.com/cgi-bin/cdir/Cdirectory.cgi)
00:39:11	0/0	---M--	302	error ('Found')	application/cgi	date:Mon,%2010%20Sep%202012%2023:39:11%20GMT	http://www.cprogramming.com/cgi-bin/cdir/Cdirectory.cgi?action=Jump&LID=13560	www.cprogramming.com/cgi-bin/cdir/Cdirectory.41e198b.delayed	(from http://www.cprogramming.com/cgi-bin/cdir/Cdirectory.cgi)
00:39:11	1658505/1658505	---M--	200	added ('OK')	application/zip	etag:%2235b8dc3-194e89-4c89fdc773dc0%22	http://www.cprogramming.com/tutorial/ado_code.zip	www.cprogramming.com/tutorial/ado_code.zip	(from http://www.cprogramming.com/tutorial.html)
00:39:11	26362/26362	---M--	200	added ('OK')	text/html	date:Mon,%2010%20Sep%202012%2023:39:11%20GMT	http://www.cprogramming.com/cgi-bin/cdir/Cdirectory.cgi?action=Detail&LID=13560	www.cprogramming.com/cgi-bin/cdir/Cdirectory4196.html	(from http://www.cprogramming.com/cgi-bin/cdir/Cdirectory.cgi)
00:39:12	0/0	---M--	302	error ('Found')	application/cgi	date:Mon,%2010%20Sep%202012%2023:39:11%20GMT	http://www.cprogramming.com/cgi-bin/cdir/Cdirectory.cgi?action=Jump&LID=676	www.cprogramming.com/cgi-bin/cdir/Cdirectory.42081d4.delayed	(from http://www.cprogramming.com/cgi-bin/cdir/Cdirectory.cgi)
00:39:12	26313/26313	---M--	200	added ('OK')	text/html	date:Mon,%2010%20Sep%202012%2023:39:12%20GMT	http://www.cprogramming.com/cgi-bin/cdir/Cdirectory.cgi?action=Detail&LID=676	www.cprogramming.com/cgi-bin/cdir/Cdirectory572f.html	(from http://www.cprogramming.com/cgi-bin/cdir/Cdirectory.cgi)
00:39:12	0/0	---M--	302	error ('Found')	application/cgi	date:Mon,%2010%20Sep%202012%2023:39:12%20GMT	http://www.cprogramming.com/cgi-bin/cdir/Cdirectory.cgi?action=Jump&LID=1530	www.cprogramming.com/cgi-bin/cdir/Cdirectory.422ff97.delayed	(from http://www.cprogramming.com/cgi-bin/cdir/Cdirectory.cgi)
00:39:13	26388/26388	---M--	200	added ('OK')	text/html	date:Mon,%2010%20Sep%202012%2023:39:13%20GMT	http://www.cprogramming.com/cgi-bin/cdir/Cdirectory.cgi?action=Detail&LID=1530	www.cprogramming.com/cgi-bin/cdir/Cdirectory91ab.html	(from http://www.cprogramming.com/cgi-bin/cdir/Cdirectory.cgi)
00:39:13	0/0	---M--	302	error ('Found')	application/cgi	date:Mon,%2010%20Sep%202012%2023:39:13%20GMT	http://www.cprogramming.com/cgi-bin/cdir/Cdirectory.cgi?action=Jump&LID=126	www.cprogramming.com/cgi-bin/cdir/Cdirectory.424bb7e.delayed	(from http://www.cprogramming.com/cgi-bin/cdir/Cdirectory.cgi)
00:39:14	26345/26345	---M--	200	added ('OK')	text/html	date:Mon,%2010%20Sep%202012%2023:39:13%20GMT	http://www.cprogramming.com/cgi-bin/cdir/Cdirectory.cgi?action=Detail&LID=126	www.cprogramming.com/cgi-bin/cdir/Cdirectory7b8f.html	(from http://www.cprogramming.com/cgi-bin/cdir/Cdirectory.cgi)
00:39:14	0/0	---M--	302	error ('Found')	application/cgi	date:Mon,%2010%20Sep%202012%2023:39:14%20GMT	http://www.cprogramming.com/cgi-bin/cdir/Cdirectory.cgi?action=Jump&LID=1753	www.cprogramming.com/cgi-bin/cdir/Cdirectory.426ee8a.delayed	(from http://www.cprogramming.com/cgi-bin/cdir/Cdirectory.cgi)
00:39:14	26232/26232	---M--	200	added ('OK')	text/html	date:Mon,%2010%20Sep%202012%2023:39:14%20GMT	http://www.cprogramming.com/cgi-bin/cdir/Cdirectory.cgi?action=Detail&LID=1753	www.cprogramming.com/cgi-bin/cdir/Cdirectory1d33.html	(from http://www.cprogramming.com/cgi-bin/cdir/Cdirectory.cgi)
00:39:15	0/0	---M--	302	error ('Found')	application/cgi	date:Mon,%2010%20Sep%202012%2023:39:14%20GMT	http://www.cprogramming.com/cgi-bin/cdir/Cdirectory.cgi?action=Jump&LID=1641	www.cprogramming.com/cgi-bin/cdir/Cdirectory.428887a.delayed	(from http://www.cprogramming.com/cgi-bin/cdir/Cdirectory.cgi)
00:39:15	26364/26364	---M--	200	added ('OK')	text/html	date:Mon,%2010%20Sep%202012%2023:39:15%20GMT	http://www.cprogramming.com/cgi-bin/cdir/Cdirectory.cgi?action=Detail&LID=1641	www.cprogramming.com/cgi-bin/cdir/Cdirectory97b0.html	(from http://www.cprogramming.com/cgi-bin/cdir/Cdirectory.cgi)
00:39:15	0/0	---M--	302	error ('Found')	application/cgi	date:Mon,%2010%20Sep%202012%2023:39:15%20GMT	http://www.cprogramming.com/cgi-bin/cdir/Cdirectory.cgi?action=Jump&LID=3323	www.cprogramming.com/cgi-bin/cdir/Cdirectory.42a183b.delayed	(from http://www.cprogramming.com/cgi-bin/cdir/Cdirectory.cgi)
00:39:16	26329/26329	---M--	200	added ('OK')	text/html	date:Mon,%2010%20Sep%202012%2023:39:15%20GMT	http://www.cprogramming.com/cgi-bin/cdir/Cdirectory.cgi?action=Detail&LID=3323	www.cprogramming.com/cgi-bin/cdir/Cdirectorya576.html	(from http://www.cprogramming.com/cgi-bin/cdir/Cdirectory.cgi)
00:39:16	0/0	---M--	302	error ('Found')	application/cgi	date:Mon,%2010%20Sep%202012%2023:39:16%20GMT	http://www.cprogramming.com/cgi-bin/cdir/Cdirectory.cgi?action=Jump&LID=3474	www.cprogramming.com/cgi-bin/cdir/Cdirectory.42cc311.delayed	(from http://www.cprogramming.com/cgi-bin/cdir/Cdirectory.cgi)
00:39:17	26407/26407	---M--	200	added ('OK')	text/html	date:Mon,%2010%20Sep%202012%2023:39:16%20GMT	http://www.cprogramming.com/cgi-bin/cdir/Cdirectory.cgi?action=Detail&LID=3474	www.cprogramming.com/cgi-bin/cdir/Cdirectory2a6d.html	(from http://www.cprogramming.com/cgi-bin/cdir/Cdirectory.cgi)
00:39:17	57619/57619	---M--	200	added ('OK')	text/html	date:Mon,%2010%20Sep%202012%2023:39:17%20GMT	http://www.cprogramming.com/cgi-bin/cdir/Cdirectory.cgi?action=Category&CID=3&Page=2	www.cprogramming.com/cgi-bin/cdir/Cdirectorya815.html	(from http://www.cprogramming.com/cgi-bin/cdir/Cdirectory.cgi)
00:39:17	56773/56773	---M--	200	added ('OK')	text/html	date:Mon,%2010%20Sep%202012%2023:39:17%20GMT	http://www.cprogramming.com/cgi-bin/cdir/Cdirectory.cgi?action=Category&CID=3&Page=3	www.cprogramming.com/cgi-bin/cdir/Cdirectory634b.html	(from http://www.cprogramming.com/cgi-bin/cdir/Cdirectory.cgi)
00:39:18	57578/57578	---M--	200	added ('OK')	text/html	date:Mon,%2010%20Sep%202012%2023:39:17%20GMT	http://www.cprogramming.com/cgi-bin/cdir/Cdirectory.cgi?action=Category&CID=3&Page=4	www.cprogramming.com/cgi-bin/cdir/Cdirectory2eaa.html	(from http://www.cprogramming.com/cgi-bin/cdir/Cdirectory.cgi)
00:39:18	58681/58681	---M--	200	added ('OK')	text/html	date:Mon,%2010%20Sep%202012%2023:39:18%20GMT	http://www.cprogramming.com/cgi-bin/cdir/Cdirectory.cgi?action=Category&CID=3&Page=5	www.cprogramming.com/cgi-bin/cdir/Cdirectorya576-2.html	(from http://www.cprogramming.com/cgi-bin/cdir/Cdirectory.cgi)
00:39:19	56082/56082	---M--	200	added ('OK')	text/html	date:Mon,%2010%20Sep%202012%2023:39:18%20GMT	http://www.cprogramming.com/cgi-bin/cdir/Cdirectory.cgi?action=Category&CID=3&Page=6	www.cprogramming.com/cgi-bin/cdir/Cdirectoryf3e6.html	(from http://www.cprogramming.com/cgi-bin/cdir/Cdirectory.cgi)
00:39:19	56704/56704	---M--	200	added ('OK')	text/html	date:Mon,%2010%20Sep%202012%2023:39:19%20GMT	http://www.cprogramming.com/cgi-bin/cdir/Cdirectory.cgi?action=Category&CID=3&Page=7	www.cprogramming.com/cgi-bin/cdir/Cdirectory3c05.html	(from http://www.cprogramming.com/cgi-bin/cdir/Cdirectory.cgi)
00:39:20	57460/57460	---M--	200	added ('OK')	text/html	date:Mon,%2010%20Sep%202012%2023:39:19%20GMT	http://www.cprogramming.com/cgi-bin/cdir/Cdirectory.cgi?action=Category&CID=3&Page=8	www.cprogramming.com/cgi-bin/cdir/Cdirectoryf4ad.html	(from http://www.cprogramming.com/cgi-bin/cdir/Cdirectory.cgi)
00:39:20	54669/54669	---M--	200	added ('OK')	text/html	date:Mon,%2010%20Sep%202012%2023:39:20%20GMT	http://www.cprogramming.com/cgi-bin/cdir/Cdirectory.cgi?action=Category&CID=3&Page=9	www.cprogramming.com/cgi-bin/cdir/Cdirectoryf42c.html	(from http://www.cprogramming.com/cgi-bin/cdir/Cdirectory.cgi)
00:39:20	25564/25564	---M--	200	added ('OK')	text/html	date:Mon,%2010%20Sep%202012%2023:39:20%20GMT	http://www.cprogramming.com/cgi-bin/cdir/Cdirectory.cgi?action=Add&Category=4	www.cprogramming.com/cgi-bin/cdir/Cdirectoryf312.html	(from http://www.cprogramming.com/cgi-bin/cdir/Cdirectory.cgi)
00:39:20	0/0	---M--	302	error ('Found')	application/cgi	date:Mon,%2010%20Sep%202012%2023:39:20%20GMT	http://www.cprogramming.com/cgi-bin/cdir/Cdirectory.cgi?action=Jump&LID=1434	www.cprogramming.com/cgi-bin/cdir/Cdirectory.437dc56.delayed	(from http://www.cprogramming.com/cgi-bin/cdir/Cdirectory.cgi)
00:39:21	26324/26324	---M--	200	added ('OK')	text/html	date:Mon,%2010%20Sep%202012%2023:39:21%20GMT	http://www.cprogramming.com/cgi-bin/cdir/Cdirectory.cgi?action=Detail&LID=1434	www.cprogramming.com/cgi-bin/cdir/Cdirectoryecd3.html	(from http://www.cprogramming.com/cgi-bin/cdir/Cdirectory.cgi)
00:39:21	0/0	---M--	302	error ('Found')	application/cgi	date:Mon,%2010%20Sep%202012%2023:39:21%20GMT	http://www.cprogramming.com/cgi-bin/cdir/Cdirectory.cgi?action=Jump&LID=1204	www.cprogramming.com/cgi-bin/cdir/Cdirectory.4398b73.delayed	(from http://www.cprogramming.com/cgi-bin/cdir/Cdirectory.cgi)
00:39:22	26122/26122	---M--	200	added ('OK')	text/html	date:Mon,%2010%20Sep%202012%2023:39:21%20GMT	http://www.cprogramming.com/cgi-bin/cdir/Cdirectory.cgi?action=Detail&LID=1204	www.cprogramming.com/cgi-bin/cdir/Cdirectory8a07.html	(from http://www.cprogramming.com/cgi-bin/cdir/Cdirectory.cgi)
00:39:22	0/0	---M--	302	error ('Found')	application/cgi	date:Mon,%2010%20Sep%202012%2023:39:22%20GMT	http://www.cprogramming.com/cgi-bin/cdir/Cdirectory.cgi?action=Jump&LID=2492	www.cprogramming.com/cgi-bin/cdir/Cdirectory.43b5da9.delayed	(from http://www.cprogramming.com/cgi-bin/cdir/Cdirectory.cgi)
00:39:22	0/0	---M--	302	error ('')			http://www.cprogramming.com/cgi-bin/cdir/Cdirectory.cgi?action=Jump&LID=17	www.cprogramming.com/cgi-bin/cdir/Cdirectory.43d5093.delayed	(from http://www.cprogramming.com/cgi-bin/cdir/Cdirectory.cgi)
00:39:22	0/0	---M--	302	error ('')			http://www.cprogramming.com/cgi-bin/cdir/Cdirectory.cgi?action=Jump&LID=370	www.cprogramming.com/cgi-bin/cdir/Cdirectory.43e57ef.delayed	(from http://www.cprogramming.com/cgi-bin/cdir/Cdirectory.cgi)
00:39:22	26146/26146	---M--	200	added ('OK')	text/html	date:Mon,%2010%20Sep%202012%2023:39:22%20GMT	http://www.cprogramming.com/cgi-bin/cdir/Cdirectory.cgi?action=Detail&LID=2492	www.cprogramming.com/cgi-bin/cdir/Cdirectory2092.html	(from http://www.cprogramming.com/cgi-bin/cdir/Cdirectory.cgi)
00:39:23	0/0	---M--	302	error ('Found')	application/cgi	date:Mon,%2010%20Sep%202012%2023:39:22%20GMT	http://www.cprogramming.com/cgi-bin/cdir/Cdirectory.cgi?action=Jump&LID=211	www.cprogramming.com/cgi-bin/cdir/Cdirectory.43ff005.delayed	(from http://www.cprogramming.com/cgi-bin/cdir/Cdirectory.cgi)
00:39:23	25758/25758	---M--	200	added ('OK')	text/html	date:Mon,%2010%20Sep%202012%2023:39:23%20GMT	http://www.cprogramming.com/cgi-bin/cdir/Cdirectory.cgi?action=Detail&LID=211	www.cprogramming.com/cgi-bin/cdir/Cdirectoryfc1b.html	(from http://www.cprogramming.com/cgi-bin/cdir/Cdirectory.cgi)
00:39:23	0/0	---M--	302	error ('Found')	application/cgi	date:Mon,%2010%20Sep%202012%2023:39:23%20GMT	http://www.cprogramming.com/cgi-bin/cdir/Cdirectory.cgi?action=Jump&LID=1930	www.cprogramming.com/cgi-bin/cdir/Cdirectory.441e187.delayed	(from http://www.cprogramming.com/cgi-bin/cdir/Cdirectory.cgi)
00:39:24	26326/26326	---M--	200	added ('OK')	text/html	date:Mon,%2010%20Sep%202012%2023:39:24%20GMT	http://www.cprogramming.com/cgi-bin/cdir/Cdirectory.cgi?action=Detail&LID=1930	www.cprogramming.com/cgi-bin/cdir/Cdirectorye350.html	(from http://www.cprogramming.com/cgi-bin/cdir/Cdirectory.cgi)
00:39:24	0/0	---M--	302	error ('Found')	application/cgi	date:Mon,%2010%20Sep%202012%2023:39:24%20GMT	http://www.cprogramming.com/cgi-bin/cdir/Cdirectory.cgi?action=Jump&LID=1547	www.cprogramming.com/cgi-bin/cdir/Cdirectory.4433433.delayed	(from http://www.cprogramming.com/cgi-bin/cdir/Cdirectory.cgi)
00:39:25	26316/26316	---M--	200	added ('OK')	text/html	date:Mon,%2010%20Sep%202012%2023:39:24%20GMT	http://www.cprogramming.com/cgi-bin/cdir/Cdirectory.cgi?action=Detail&LID=1547	www.cprogramming.com/cgi-bin/cdir/Cdirectory7664.html	(from http://www.cprogramming.com/cgi-bin/cdir/Cdirectory.cgi)
00:39:25	0/0	---M--	302	error ('Found')	application/cgi	date:Mon,%2010%20Sep%202012%2023:39:25%20GMT	http://www.cprogramming.com/cgi-bin/cdir/Cdirectory.cgi?action=Jump&LID=2989	www.cprogramming.com/cgi-bin/cdir/Cdirectory.445dc3a.delayed	(from http://www.cprogramming.com/cgi-bin/cdir/Cdirectory.cgi)
00:39:25	25731/25731	---M--	200	added ('OK')	text/html	date:Mon,%2010%20Sep%202012%2023:39:25%20GMT	http://www.cprogramming.com/cgi-bin/cdir/Cdirectory.cgi?action=Detail&LID=2989	www.cprogramming.com/cgi-bin/cdir/Cdirectoryccc8.html	(from http://www.cprogramming.com/cgi-bin/cdir/Cdirectory.cgi)
00:39:26	0/0	---M--	302	error ('Found')	application/cgi	date:Mon,%2010%20Sep%202012%2023:39:25%20GMT	http://www.cprogramming.com/cgi-bin/cdir/Cdirectory.cgi?action=Jump&LID=838	www.cprogramming.com/cgi-bin/cdir/Cdirectory.447afea.delayed	(from http://www.cprogramming.com/cgi-bin/cdir/Cdirectory.cgi)
00:39:26	26084/26084	---M--	200	added ('OK')	text/html	date:Mon,%2010%20Sep%202012%2023:39:26%20GMT	http://www.cprogramming.com/cgi-bin/cdir/Cdirectory.cgi?action=Detail&LID=838	www.cprogramming.com/cgi-bin/cdir/Cdirectory11a2.html	(from http://www.cprogramming.com/cgi-bin/cdir/Cdirectory.cgi)
00:39:27	36037/36037	---M--	200	added ('OK')	text/html	date:Mon,%2010%20Sep%202012%2023:39:26%20GMT	http://www.cprogramming.com/cgi-bin/cdir/Cdirectory.cgi?action=Category&CID=4&Page=2	www.cprogramming.com/cgi-bin/cdir/Cdirectory3609.html	(from http://www.cprogramming.com/cgi-bin/cdir/Cdirectory.cgi)
00:39:27	25550/25550	---M--	200	added ('OK')	text/html	date:Mon,%2010%20Sep%202012%2023:39:27%20GMT	http://www.cprogramming.com/cgi-bin/cdir/Cdirectory.cgi?action=Add&Category=9	www.cprogramming.com/cgi-bin/cdir/Cdirectory6c43.html	(from http://www.cprogramming.com/cgi-bin/cdir/Cdirectory.cgi)
00:39:27	23367/23367	---M--	200	added ('OK')	text/html	date:Mon,%2010%20Sep%202012%2023:39:27%20GMT	http://www.cprogramming.com/cgi-bin/cdir/Cdirectory.cgi?action=Category&CID=34	www.cprogramming.com/cgi-bin/cdir/Cdirectory5df4.html	(from http://www.cprogramming.com/cgi-bin/cdir/Cdirectory.cgi)
00:39:28	21266/21266	---M--	200	added ('OK')	text/html	date:Mon,%2010%20Sep%202012%2023:39:27%20GMT	http://www.cprogramming.com/cgi-bin/cdir/Cdirectory.cgi?action=Category&CID=49	www.cprogramming.com/cgi-bin/cdir/Cdirectoryc467.html	(from http://www.cprogramming.com/cgi-bin/cdir/Cdirectory.cgi)
00:39:28	23639/23639	---M--	200	added ('OK')	text/html	date:Mon,%2010%20Sep%202012%2023:39:28%20GMT	http://www.cprogramming.com/cgi-bin/cdir/Cdirectory.cgi?action=Category&CID=44	www.cprogramming.com/cgi-bin/cdir/Cdirectorydafb.html	(from http://www.cprogramming.com/cgi-bin/cdir/Cdirectory.cgi)
00:39:29	31565/31565	---M--	200	added ('OK')	text/html	date:Mon,%2010%20Sep%202012%2023:39:28%20GMT	http://www.cprogramming.com/cgi-bin/cdir/Cdirectory.cgi?action=Category&CID=15	www.cprogramming.com/cgi-bin/cdir/Cdirectoryb30a.html	(from http://www.cprogramming.com/cgi-bin/cdir/Cdirectory.cgi)
00:39:29	33229/33229	---M--	200	added ('OK')	text/html	date:Mon,%2010%20Sep%202012%2023:39:29%20GMT	http://www.cprogramming.com/cgi-bin/cdir/Cdirectory.cgi?action=Category&CID=14	www.cprogramming.com/cgi-bin/cdir/Cdirectorydc63.html	(from http://www.cprogramming.com/cgi-bin/cdir/Cdirectory.cgi)
00:39:29	21278/21278	---M--	200	added ('OK')	text/html	date:Mon,%2010%20Sep%202012%2023:39:29%20GMT	http://www.cprogramming.com/cgi-bin/cdir/Cdirectory.cgi?action=Category&CID=58	www.cprogramming.com/cgi-bin/cdir/Cdirectoryc6e3.html	(from http://www.cprogramming.com/cgi-bin/cdir/Cdirectory.cgi)
00:39:30	21314/21314	---M--	200	added ('OK')	text/html	date:Mon,%2010%20Sep%202012%2023:39:29%20GMT	http://www.cprogramming.com/cgi-bin/cdir/Cdirectory.cgi?action=Category&CID=37	www.cprogramming.com/cgi-bin/cdir/Cdirectory45ab.html	(from http://www.cprogramming.com/cgi-bin/cdir/Cdirectory.cgi)
00:39:30	21286/21286	---M--	200	added ('OK')	text/html	date:Mon,%2010%20Sep%202012%2023:39:30%20GMT	http://www.cprogramming.com/cgi-bin/cdir/Cdirectory.cgi?action=Category&CID=55	www.cprogramming.com/cgi-bin/cdir/Cdirectoryde4c.html	(from http://www.cprogramming.com/cgi-bin/cdir/Cdirectory.cgi)
00:39:31	45401/45401	---M--	200	added ('OK')	text/html	date:Mon,%2010%20Sep%202012%2023:39:30%20GMT	http://www.cprogramming.com/cgi-bin/cdir/Cdirectory.cgi?action=Category&CID=62	www.cprogramming.com/cgi-bin/cdir/Cdirectoryb862.html	(from http://www.cprogramming.com/cgi-bin/cdir/Cdirectory.cgi)
00:39:31	0/0	---M--	302	error ('Found')	application/cgi	date:Mon,%2010%20Sep%202012%2023:39:31%20GMT	http://www.cprogramming.com/cgi-bin/cdir/Cdirectory.cgi?action=Jump&LID=7097	www.cprogramming.com/cgi-bin/cdir/Cdirectory.454ac9b.delayed	(from http://www.cprogramming.com/cgi-bin/cdir/Cdirectory.cgi)
00:39:31	26362/26362	---M--	200	added ('OK')	text/html	date:Mon,%2010%20Sep%202012%2023:39:31%20GMT	http://www.cprogramming.com/cgi-bin/cdir/Cdirectory.cgi?action=Detail&LID=7097	www.cprogramming.com/cgi-bin/cdir/Cdirectory5702.html	(from http://www.cprogramming.com/cgi-bin/cdir/Cdirectory.cgi)
00:39:31	0/0	---M--	302	error ('Found')	application/cgi	date:Mon,%2010%20Sep%202012%2023:39:31%20GMT	http://www.cprogramming.com/cgi-bin/cdir/Cdirectory.cgi?action=Jump&LID=10388	www.cprogramming.com/cgi-bin/cdir/Cdirectory.456dbf6.delayed	(from http://www.cprogramming.com/cgi-bin/cdir/Cdirectory.cgi)
00:39:32	26219/26219	---M--	200	added ('OK')	text/html	date:Mon,%2010%20Sep%202012%2023:39:32%20GMT	http://www.cprogramming.com/cgi-bin/cdir/Cdirectory.cgi?action=Detail&LID=10388	www.cprogramming.com/cgi-bin/cdir/Cdirectoryef7c.html	(from http://www.cprogramming.com/cgi-bin/cdir/Cdirectory.cgi)
00:39:32	0/0	---M--	302	error ('Found')	application/cgi	date:Mon,%2010%20Sep%202012%2023:39:32%20GMT	http://www.cprogramming.com/cgi-bin/cdir/Cdirectory.cgi?action=Jump&LID=11486	www.cprogramming.com/cgi-bin/cdir/Cdirectory.458faa4.delayed	(from http://www.cprogramming.com/cgi-bin/cdir/Cdirectory.cgi)
00:39:33	26238/26238	---M--	200	added ('OK')	text/html	date:Mon,%2010%20Sep%202012%2023:39:32%20GMT	http://www.cprogramming.com/cgi-bin/cdir/Cdirectory.cgi?action=Detail&LID=11486	www.cprogramming.com/cgi-bin/cdir/Cdirectoryd017.html	(from http://www.cprogramming.com/cgi-bin/cdir/Cdirectory.cgi)
00:39:33	0/0	---M--	302	error ('Found')	application/cgi	date:Mon,%2010%20Sep%202012%2023:39:33%20GMT	http://www.cprogramming.com/cgi-bin/cdir/Cdirectory.cgi?action=Jump&LID=1491	www.cprogramming.com/cgi-bin/cdir/Cdirectory.45a5684.delayed	(from http://www.cprogramming.com/cgi-bin/cdir/Cdirectory.cgi)
00:39:34	26300/26300	---M--	200	added ('OK')	text/html	date:Mon,%2010%20Sep%202012%2023:39:33%20GMT	http://www.cprogramming.com/cgi-bin/cdir/Cdirectory.cgi?action=Detail&LID=1491	www.cprogramming.com/cgi-bin/cdir/Cdirectorya241.html	(from http://www.cprogramming.com/cgi-bin/cdir/Cdirectory.cgi)
00:39:34	0/0	---M--	302	error ('Found')	application/cgi	date:Mon,%2010%20Sep%202012%2023:39:34%20GMT	http://www.cprogramming.com/cgi-bin/cdir/Cdirectory.cgi?action=Jump&LID=682	www.cprogramming.com/cgi-bin/cdir/Cdirectory.45cd929.delayed	(from http://www.cprogramming.com/cgi-bin/cdir/Cdirectory.cgi)
00:39:34	26342/26342	---M--	200	added ('OK')	text/html	date:Mon,%2010%20Sep%202012%2023:39:34%20GMT	http://www.cprogramming.com/cgi-bin/cdir/Cdirectory.cgi?action=Detail&LID=682	www.cprogramming.com/cgi-bin/cdir/Cdirectory544b.html	(from http://www.cprogramming.com/cgi-bin/cdir/Cdirectory.cgi)
00:39:34	0/0	---M--	302	error ('Found')	application/cgi	date:Mon,%2010%20Sep%202012%2023:39:34%20GMT	http://www.cprogramming.com/cgi-bin/cdir/Cdirectory.cgi?action=Jump&LID=11280	www.cprogramming.com/cgi-bin/cdir/Cdirectory.45e759e.delayed	(from http://www.cprogramming.com/cgi-bin/cdir/Cdirectory.cgi)
00:39:35	26587/26587	---M--	200	added ('OK')	text/html	date:Mon,%2010%20Sep%202012%2023:39:35%20GMT	http://www.cprogramming.com/cgi-bin/cdir/Cdirectory.cgi?action=Detail&LID=11280	www.cprogramming.com/cgi-bin/cdir/Cdirectory48b0.html	(from http://www.cprogramming.com/cgi-bin/cdir/Cdirectory.cgi)
00:39:35	0/0	---M--	302	error ('Found')	application/cgi	date:Mon,%2010%20Sep%202012%2023:39:35%20GMT	http://www.cprogramming.com/cgi-bin/cdir/Cdirectory.cgi?action=Jump&LID=33	www.cprogramming.com/cgi-bin/cdir/Cdirectory.460cdcc.delayed	(from http://www.cprogramming.com/cgi-bin/cdir/Cdirectory.cgi)
00:39:36	25706/25706	---M--	200	added ('OK')	text/html	date:Mon,%2010%20Sep%202012%2023:39:36%20GMT	http://www.cprogramming.com/cgi-bin/cdir/Cdirectory.cgi?action=Detail&LID=33	www.cprogramming.com/cgi-bin/cdir/Cdirectorya8c8.html	(from http://www.cprogramming.com/cgi-bin/cdir/Cdirectory.cgi)
00:39:36	0/0	---M--	302	error ('Found')	application/cgi	date:Mon,%2010%20Sep%202012%2023:39:36%20GMT	http://www.cprogramming.com/cgi-bin/cdir/Cdirectory.cgi?action=Jump&LID=2149	www.cprogramming.com/cgi-bin/cdir/Cdirectory.4622dd5.delayed	(from http://www.cprogramming.com/cgi-bin/cdir/Cdirectory.cgi)
00:39:37	26284/26284	---M--	200	added ('OK')	text/html	date:Mon,%2010%20Sep%202012%2023:39:36%20GMT	http://www.cprogramming.com/cgi-bin/cdir/Cdirectory.cgi?action=Detail&LID=2149	www.cprogramming.com/cgi-bin/cdir/Cdirectoryabfa.html	(from http://www.cprogramming.com/cgi-bin/cdir/Cdirectory.cgi)
00:39:37	0/0	---M--	302	error ('Found')	application/cgi	date:Mon,%2010%20Sep%202012%2023:39:37%20GMT	http://www.cprogramming.com/cgi-bin/cdir/Cdirectory.cgi?action=Jump&LID=10826	www.cprogramming.com/cgi-bin/cdir/Cdirectory.464d696.delayed	(from http://www.cprogramming.com/cgi-bin/cdir/Cdirectory.cgi)
00:39:37	26140/26140	---M--	200	added ('OK')	text/html	date:Mon,%2010%20Sep%202012%2023:39:37%20GMT	http://www.cprogramming.com/cgi-bin/cdir/Cdirectory.cgi?action=Detail&LID=10826	www.cprogramming.com/cgi-bin/cdir/Cdirectory0218.html	(from http://www.cprogramming.com/cgi-bin/cdir/Cdirectory.cgi)
00:39:38	0/0	---M--	302	error ('Found')	application/cgi	date:Mon,%2010%20Sep%202012%2023:39:37%20GMT	http://www.cprogramming.com/cgi-bin/cdir/Cdirectory.cgi?action=Jump&LID=151	www.cprogramming.com/cgi-bin/cdir/Cdirectory.4660eea.delayed	(from http://www.cprogramming.com/cgi-bin/cdir/Cdirectory.cgi)
